scale,processing_time[ms],matching_time[ms],total_time[ms],num_keypoints_reference,num_keypoints_test,num_matches,matches_percentage,correct_matches_percentage(precision),num_correct_matches,repeatability
1.0,12.511253356933594,7.56693681081136,20.078190167744953,500,500,500,100.0,100.0,500,100.0
1.2,12.240735689798992,7.675989468892416,19.916725158691406,500,500,284,56.8,89.7887323943662,255,89.0
1.4,12.750760714213053,7.66607920328776,20.416839917500813,500,500,220,44.0,77.27272727272727,170,81.39999999999999
1.5999999999999999,12.330142656962078,7.614445686340332,19.94458834330241,500,500,166,33.2,62.048192771084345,103,74.2
1.7999999999999998,12.679966290791828,7.470385233561197,20.150351524353027,500,500,170,34.0,45.88235294117647,78,67.80000000000001
1.9999999999999998,29.03791268666585,15.085895856221518,44.12380854288737,500,500,159,31.8,33.33333333333333,53,60.0
2.1999999999999997,13.422465324401855,8.058571815490723,21.481037139892578,500,500,149,29.799999999999997,26.845637583892618,40,53.6
2.3999999999999995,14.866526921590168,9.213765462239584,24.08029238382975,500,500,156,31.2,18.58974358974359,29,50.2
2.5999999999999996,12.29705015818278,7.681481043497722,19.9785312016805,500,500,152,30.4,12.5,19,47.0
2.8,12.634483973185223,7.736063003540039,20.37054697672526,500,500,149,29.799999999999997,8.053691275167784,12,43.4
2.9999999999999996,22.945531209309898,12.068748474121094,35.01427968343099,500,500,162,32.4,7.4074074074074066,12,38.0
3.1999999999999993,26.15068753560384,16.057586669921875,42.20827420552571,500,500,152,30.4,5.263157894736842,8,34.0
3.3999999999999995,12.244097391764322,7.590206464131674,19.834303855895996,500,500,145,28.999999999999996,3.4482758620689653,5,28.999999999999996
3.5999999999999996,12.123171488444012,7.552385330200195,19.675556818644207,500,500,147,29.4,2.0408163265306123,3,28.4
3.7999999999999994,11.945867538452148,7.744860649108887,19.690728187561035,500,500,156,31.2,1.9230769230769231,3,28.4
3.999999999999999,11.907291412353516,7.714438438415527,19.621729850769043,500,500,169,33.800000000000004,1.183431952662722,2,30.0
