scale,processing_time[ms],matching_time[ms],total_time[ms],num_keypoints_reference,num_keypoints_test,num_matches,matches_percentage,correct_matches_percentage(precision),num_correct_matches,repeatability
1.0,367.54536628723145,389.5425796508789,757.0879459381104,905,908,902,99.66850828729282,100.0,902,99.88950276243094
1.2,369.7080612182617,294.0866947174072,663.794755935669,905,893,436,48.82418812989921,88.9908256880734,388,80.77348066298342
1.4,363.01517486572266,238.55090141296387,601.5660762786865,905,703,319,45.37695590327169,76.17554858934169,243,59.77900552486189
1.5999999999999999,353.55138778686523,163.3164882659912,516.8678760528564,905,501,238,47.50499001996008,63.86554621848739,152,41.87845303867404
1.7999999999999998,493.10946464538574,224.37572479248047,717.4851894378662,905,370,157,42.432432432432435,46.496815286624205,73,29.06077348066298
1.9999999999999998,352.7636528015137,112.77556419372559,465.53921699523926,905,343,156,45.481049562682216,37.82051282051282,59,26.298342541436465
2.1999999999999997,347.48315811157227,97.71728515625,445.20044326782227,905,286,138,48.25174825174825,22.463768115942027,31,19.77900552486188
2.3999999999999995,351.31382942199707,92.0572280883789,443.371057510376,905,267,118,44.19475655430712,14.40677966101695,17,15.58011049723757
2.5999999999999996,345.42107582092285,88.27805519104004,433.6991310119629,905,261,126,48.275862068965516,8.73015873015873,11,15.469613259668508
2.8,341.3262367248535,126.8768310546875,468.203067779541,905,261,116,44.44444444444444,6.0344827586206895,7,14.3646408839779
2.9999999999999996,490.56386947631836,121.22201919555664,611.785888671875,905,261,124,47.509578544061306,4.032258064516129,5,12.486187845303867
3.1999999999999993,343.40643882751465,85.88218688964844,429.2886257171631,905,261,133,50.95785440613027,4.511278195488721,6,11.933701657458563
3.3999999999999995,336.87376976013184,87.18323707580566,424.0570068359375,905,261,125,47.89272030651341,4.0,5,12.375690607734807
3.5999999999999996,343.1992530822754,86.67635917663574,429.87561225891113,905,256,148,57.8125,2.7027027027027026,4,10.939226519337018
3.7999999999999994,339.72978591918945,95.26491165161133,434.9946975708008,905,255,136,53.333333333333336,1.4705882352941175,2,11.160220994475138
3.999999999999999,362.0173931121826,129.72569465637207,491.7430877685547,905,261,145,55.55555555555556,2.0689655172413794,3,11.712707182320441
