scale,processing_time[ms],matching_time[ms],total_time[ms],num_keypoints_reference,num_keypoints_test,num_matches,matches_percentage,correct_matches_percentage(precision),num_correct_matches,repeatability
1.0,526.4327526092529,89.25819396972656,615.6909465789795,377,377,377,100.0,100.0,377,100.0
1.2,530.2824974060059,84.05470848083496,614.3372058868408,377,377,166,44.03183023872679,83.13253012048193,138,88.06366047745358
1.4,364.0553951263428,54.189205169677734,418.2446002960205,377,377,151,40.05305039787798,70.86092715231787,107,80.90185676392572
1.5999999999999999,361.51671409606934,54.92854118347168,416.445255279541,377,377,138,36.60477453580902,55.79710144927537,77,74.27055702917772
1.7999999999999998,359.23027992248535,53.00712585449219,412.23740577697754,377,377,124,32.891246684350136,40.32258064516129,50,67.63925729442971
1.9999999999999998,420.09663581848145,67.67702102661133,487.7736568450928,377,473,133,35.278514588859416,29.32330827067669,39,65.78249336870027
2.1999999999999997,490.59033393859863,84.52939987182617,575.1197338104248,377,560,129,34.217506631299734,20.155038759689923,26,68.70026525198939
2.3999999999999995,362.85948753356934,102.5400161743164,465.39950370788574,377,639,140,37.13527851458886,15.714285714285714,22,71.61803713527851
2.5999999999999996,499.8345375061035,133.97860527038574,633.8131427764893,377,639,144,38.196286472148536,12.5,18,68.43501326259947
2.8,368.0696487426758,91.2179946899414,459.2876434326172,377,639,133,35.278514588859416,8.270676691729323,11,66.3129973474801
2.9999999999999996,353.24549674987793,102.2489070892334,455.4944038391113,377,705,142,37.6657824933687,7.042253521126761,10,63.12997347480106
3.1999999999999993,357.19776153564453,119.29035186767578,476.4881134033203,377,757,156,41.37931034482759,3.8461538461538463,6,69.23076923076923
3.3999999999999995,595.3242778778076,158.90216827392578,754.2264461517334,377,652,127,33.687002652519894,4.724409448818897,6,58.09018567639257
3.5999999999999996,481.33254051208496,176.46336555480957,657.7959060668945,377,669,143,37.93103448275862,3.4965034965034967,5,57.294429708222815
3.7999999999999994,334.4457149505615,104.35605049133301,438.80176544189453,377,663,156,41.37931034482759,1.282051282051282,2,54.907161803713535
3.999999999999999,336.56978607177734,99.06649589538574,435.6362819671631,377,691,163,43.236074270557026,2.4539877300613497,4,57.294429708222815
