scale,processing_time[ms],matching_time[ms],total_time[ms],num_keypoints_reference,num_keypoints_test,num_matches,matches_percentage,correct_matches_percentage(precision),num_correct_matches,repeatability
1.0,269.150972366333,92.23294258117676,361.38391494750977,485,485,485,100.0,100.0,485,100.0
1.2,208.01067352294922,86.90762519836426,294.9182987213135,485,485,215,44.329896907216494,86.9767441860465,187,87.21649484536083
1.4,207.97300338745117,118.5302734375,326.5032768249512,485,636,207,42.68041237113402,57.48792270531401,119,90.9278350515464
1.5999999999999999,214.36071395874023,128.3864974975586,342.7472114562988,485,636,191,39.381443298969074,36.12565445026178,69,82.88659793814433
1.7999999999999998,225.6312370300293,134.59539413452148,360.2266311645508,485,749,201,41.44329896907217,28.855721393034827,58,85.97938144329898
1.9999999999999998,216.78400039672852,174.6041774749756,391.3881778717041,485,715,186,38.35051546391753,26.881720430107524,50,72.57731958762886
2.1999999999999997,297.73974418640137,210.2053165435791,507.94506072998047,485,770,187,38.55670103092784,21.92513368983957,41,78.35051546391753
2.3999999999999995,201.1563777923584,127.77304649353027,328.9294242858887,485,690,187,38.55670103092784,18.181818181818183,34,76.90721649484537
2.5999999999999996,207.44776725769043,139.9998664855957,347.44763374328613,485,696,173,35.670103092783506,16.76300578034682,29,73.19587628865979
2.8,245.46337127685547,120.18537521362305,365.6487464904785,485,682,167,34.43298969072165,10.778443113772456,18,72.98969072164948
2.9999999999999996,276.2715816497803,148.34070205688477,424.61228370666504,485,555,177,36.49484536082474,9.6045197740113,17,56.08247422680412
3.1999999999999993,394.72389221191406,96.95959091186523,491.6834831237793,485,538,160,32.98969072164948,6.25,10,50.92783505154639
3.3999999999999995,199.2504596710205,70.69659233093262,269.9470520019531,485,393,146,37.150127226463106,4.794520547945205,7,36.907216494845365
3.5999999999999996,204.8943042755127,75.65045356750488,280.5447578430176,485,423,144,34.04255319148936,4.861111111111112,7,39.79381443298969
3.7999999999999994,207.2775363922119,86.99679374694824,294.27433013916016,485,413,145,35.1089588377724,3.4482758620689653,5,36.907216494845365
3.999999999999999,205.11889457702637,76.15447044372559,281.27336502075195,485,413,147,35.59322033898305,2.7210884353741496,4,37.11340206185567
