scale,processing_time[ms],matching_time[ms],total_time[ms],num_keypoints_reference,num_keypoints_test,num_matches,matches_percentage,correct_matches_percentage(precision),num_correct_matches,repeatability
1.0,209.3496322631836,278.58471870422363,487.9343509674072,831,833,829,99.75932611311673,100.0,829,100.24067388688327
1.2,211.11559867858887,383.21733474731445,594.3329334259033,831,817,403,49.326805385556916,83.87096774193549,338,74.24789410348977
1.4,327.986478805542,695.6937313079834,1023.6802101135254,831,594,277,46.63299663299663,70.3971119133574,195,55.836341756919374
1.5999999999999999,207.55910873413086,183.68983268737793,391.2489414215088,831,528,232,43.93939393939394,58.620689655172406,136,49.81949458483754
1.7999999999999998,205.73902130126953,130.69939613342285,336.4384174346924,831,410,207,50.48780487804878,49.275362318840585,102,35.74007220216607
1.9999999999999998,204.15663719177246,132.99059867858887,337.1472358703613,831,351,170,48.433048433048434,38.82352941176471,66,28.640192539109506
2.1999999999999997,200.41513442993164,100.47101974487305,300.8861541748047,831,315,145,46.03174603174603,27.586206896551722,40,24.30806257521059
2.3999999999999995,281.9647789001465,122.09844589233398,404.06322479248047,831,277,135,48.73646209386281,15.555555555555555,21,21.780986762936223
2.5999999999999996,206.8040370941162,83.83607864379883,290.64011573791504,831,271,143,52.767527675276746,9.090909090909092,13,19.7352587244284
2.8,198.4095573425293,81.61544799804688,280.0250053405762,831,268,149,55.59701492537313,2.013422818791946,3,18.4115523465704
2.9999999999999996,198.29392433166504,97.23949432373047,295.5334186553955,831,268,129,48.134328358208954,0.0,0,16.967509025270758
3.1999999999999993,197.97635078430176,81.37130737304688,279.34765815734863,831,268,133,49.62686567164179,0.7518796992481203,1,16.726835138387486
3.3999999999999995,211.64727210998535,82.19385147094727,293.8411235809326,831,268,133,49.62686567164179,0.0,0,15.643802647412755
3.5999999999999996,198.69089126586914,116.63174629211426,315.3226375579834,831,268,130,48.507462686567166,0.0,0,16.24548736462094
3.7999999999999994,285.7625484466553,155.39193153381348,441.15447998046875,831,268,144,53.73134328358209,0.0,0,15.643802647412755
3.999999999999999,191.86687469482422,82.99946784973145,274.86634254455566,831,268,139,51.865671641791046,0.0,0,16.125150421179303
